GeogLevel,Code,Areaname,LAcode,LAname,obese4_5,obese10_11,weight4_5,weight10_11,TWI,NWI,NIBHC,NIAHC
MSOA,E02000691,Merton 003,E09000024,Merton,0.061 ,0.152 ,0.201 ,0.339 ,1360,940,900,800
MSOA,E02000692,Merton 004,E09000024,Merton, , , , ,1360,940,1030,900
MSOA,E02000693,Merton 005,E09000024,Merton,0.064 ,0.129 ,0.173 ,0.274 ,1000,720,770,640
MSOA,E02000694,Merton 006,E09000024,Merton,0.069 ,0.197 ,0.165 ,0.345 ,1200,850,880,750
MSOA,E02000695,Merton 007,E09000024,Merton,0.134 ,0.251 ,0.261 ,0.432 ,850,640,590,510
MSOA,E02000696,Merton 008,E09000024,Merton,0.113 ,0.251 ,0.234 ,0.389 ,830,620,600,490
MSOA,E02000697,Merton 009,E09000024,Merton, ,0.116 ,0.143 ,0.279 ,1440,980,1030,880
MSOA,E02000698,Merton 010,E09000024,Merton, ,0.124 ,0.112 ,0.230 ,1360,930,900,850
MSOA,E02000699,Merton 011,E09000024,Merton,0.033 ,0.066 ,0.156 ,0.213 ,1350,930,910,830
MSOA,E02000700,Merton 012,E09000024,Merton,0.117 ,0.200 ,0.232 ,0.327 ,770,580,570,450
MSOA,E02000701,Merton 013,E09000024,Merton,0.150 ,0.257 ,0.257 ,0.406 ,780,590,540,440
MSOA,E02000702,Merton 014,E09000024,Merton,0.152 ,0.257 ,0.259 ,0.400 ,790,600,560,460
MSOA,E02000703,Merton 015,E09000024,Merton,0.067 ,0.146 ,0.167 ,0.283 ,1210,850,790,750
MSOA,E02000704,Merton 016,E09000024,Merton,0.073 ,0.218 ,0.193 ,0.366 ,980,710,760,650
MSOA,E02000705,Merton 017,E09000024,Merton,0.102 ,0.200 ,0.187 ,0.364 ,860,640,570,510
MSOA,E02000706,Merton 018,E09000024,Merton,0.112 ,0.251 ,0.250 ,0.418 ,660,520,490,380
MSOA,E02000707,Merton 019,E09000024,Merton,0.148 ,0.230 ,0.272 ,0.421 ,780,590,520,420
MSOA,E02000708,Merton 020,E09000024,Merton,0.047 ,0.197 ,0.158 ,0.338 ,1100,780,720,660
MSOA,E02000709,Merton 021,E09000024,Merton,0.039 ,0.208 ,0.137 ,0.355 ,1010,730,660,620
MSOA,E02000710,Merton 022,E09000024,Merton,0.120 ,0.233 ,0.240 ,0.391 ,750,570,550,470
MSOA,E02000711,Merton 023,E09000024,Merton,0.084 ,0.217 ,0.246 ,0.412 ,770,580,550,460
MSOA,E02000712,Merton 024,E09000024,Merton,0.089 ,0.219 ,0.210 ,0.343 ,750,570,550,470
MSOA,E02000713,Merton 025,E09000024,Merton,0.093 ,0.183 ,0.224 ,0.324 ,920,670,630,580
MSOA,E02000714,Newham 001,E09000025,Newham,0.162 ,0.253 ,0.266 ,0.409 ,780,600,550,400
MSOA,E02000715,Newham 002,E09000025,Newham,0.121 ,0.279 ,0.263 ,0.445 ,670,540,460,340
MSOA,E02000716,Newham 003,E09000025,Newham,0.104 ,0.238 ,0.194 ,0.411 ,700,560,490,370
MSOA,E02000717,Newham 004,E09000025,Newham,0.115 ,0.247 ,0.230 ,0.418 ,690,550,460,340
MSOA,E02000718,Newham 005,E09000025,Newham,0.117 ,0.260 ,0.206 ,0.389 ,660,520,460,330
MSOA,E02000719,Newham 006,E09000025,Newham,0.152 ,0.288 ,0.283 ,0.367 ,700,550,510,370
MSOA,E02000720,Newham 007,E09000025,Newham,0.085 ,0.287 ,0.225 ,0.400 ,820,630,530,410
MSOA,E02000721,Newham 008,E09000025,Newham,0.133 ,0.241 ,0.228 ,0.387 ,700,560,450,340
MSOA,E02000722,Newham 009,E09000025,Newham,0.128 ,0.269 ,0.216 ,0.425 ,780,600,570,430
MSOA,E02000723,Newham 010,E09000025,Newham,0.131 ,0.239 ,0.231 ,0.368 ,820,650,490,370
MSOA,E02000724,Newham 011,E09000025,Newham,0.089 ,0.217 ,0.157 ,0.348 ,790,620,470,360
MSOA,E02000725,Newham 012,E09000025,Newham,0.059 ,0.240 ,0.203 ,0.385 ,740,570,580,430
MSOA,E02000726,Newham 013,E09000025,Newham,0.160 ,0.233 ,0.280 ,0.384 ,710,560,550,410
MSOA,E02000727,Newham 014,E09000025,Newham,0.092 ,0.272 ,0.170 ,0.420 ,750,590,460,340
MSOA,E02000728,Newham 015,E09000025,Newham,0.117 ,0.234 ,0.227 ,0.401 ,800,630,500,370
MSOA,E02000729,Newham 016,E09000025,Newham,0.137 ,0.219 ,0.207 ,0.335 ,760,590,520,400
MSOA,E02000730,Newham 017,E09000025,Newham,0.121 ,0.232 ,0.217 ,0.402 ,750,600,480,360
MSOA,E02000731,Newham 018,E09000025,Newham,0.136 ,0.287 ,0.206 ,0.444 ,760,600,490,350
MSOA,E02000732,Newham 019,E09000025,Newham,0.107 ,0.232 ,0.251 ,0.362 ,650,520,450,320
MSOA,E02000733,Newham 020,E09000025,Newham,0.124 ,0.274 ,0.241 ,0.427 ,730,560,510,380
MSOA,E02000734,Newham 021,E09000025,Newham,0.162 ,0.232 ,0.321 ,0.379 ,690,540,500,360
MSOA,E02000735,Newham 022,E09000025,Newham,0.113 ,0.246 ,0.246 ,0.357 ,670,530,470,350
MSOA,E02000736,Newham 023,E09000025,Newham,0.099 ,0.272 ,0.213 ,0.399 ,710,560,470,350
MSOA,E02000737,Newham 024,E09000025,Newham,0.122 ,0.255 ,0.208 ,0.393 ,740,570,500,380
MSOA,E02000738,Newham 025,E09000025,Newham,0.112 ,0.289 ,0.213 ,0.431 ,830,630,520,400
MSOA,E02000739,Newham 026,E09000025,Newham,0.166 ,0.268 ,0.308 ,0.445 ,690,540,470,350
MSOA,E02000740,Newham 027,E09000025,Newham,0.145 ,0.273 ,0.254 ,0.429 ,680,530,490,370
MSOA,E02000741,Newham 028,E09000025,Newham,0.164 ,0.248 ,0.293 ,0.401 ,740,570,510,380
MSOA,E02000742,Newham 029,E09000025,Newham,0.118 ,0.270 ,0.224 ,0.406 ,740,580,500,370
MSOA,E02000743,Newham 030,E09000025,Newham,0.181 ,0.305 ,0.350 ,0.460 ,590,480,470,330
MSOA,E02000744,Newham 031,E09000025,Newham,0.145 ,0.288 ,0.297 ,0.431 ,680,530,500,370
MSOA,E02000745,Newham 032,E09000025,Newham,0.133 ,0.253 ,0.244 ,0.420 ,750,580,500,380
MSOA,E02000746,Newham 033,E09000025,Newham,0.139 ,0.264 ,0.267 ,0.421 ,630,510,460,370
MSOA,E02000747,Newham 034,E09000025,Newham,0.131 ,0.256 ,0.223 ,0.416 ,720,570,590,410
MSOA,E02000748,Newham 035,E09000025,Newham,0.123 ,0.187 ,0.269 ,0.321 ,750,580,530,400
MSOA,E02000749,Newham 036,E09000025,Newham,0.131 ,0.263 ,0.286 ,0.443 ,640,510,480,360
MSOA,E02000750,Newham 037,E09000025,Newham,0.140 ,0.330 ,0.266 ,0.472 ,920,680,660,500
MSOA,E02000751,Redbridge 001,E09000026,Redbridge,0.087 ,0.145 ,0.159 ,0.242 ,1080,770,760,710
MSOA,E02000752,Redbridge 002,E09000026,Redbridge,0.141 ,0.261 ,0.329 ,0.398 ,680,530,540,450
MSOA,E02000753,Redbridge 003,E09000026,Redbridge,0.054 ,0.232 ,0.185 ,0.353 ,740,570,570,480
MSOA,E02000754,Redbridge 004,E09000026,Redbridge,0.131 ,0.164 ,0.261 ,0.374 ,900,670,650,570
MSOA,E02000755,Redbridge 005,E09000026,Redbridge,0.197 ,0.160 ,0.361 ,0.293 ,860,640,620,550
MSOA,E02000756,Redbridge 006,E09000026,Redbridge,0.111 ,0.266 ,0.255 ,0.398 ,820,620,600,530
MSOA,E02000757,Redbridge 007,E09000026,Redbridge,0.102 ,0.177 ,0.253 ,0.330 ,1100,780,810,700
MSOA,E02000758,Redbridge 008,E09000026,Redbridge,0.104 ,0.292 ,0.231 ,0.410 ,830,630,580,510
MSOA,E02000759,Redbridge 009,E09000026,Redbridge,0.099 ,0.216 ,0.265 ,0.369 ,990,720,690,590
MSOA,E02000760,Redbridge 010,E09000026,Redbridge,0.085 ,0.267 ,0.238 ,0.407 ,790,600,570,490
MSOA,E02000761,Redbridge 011,E09000026,Redbridge,0.059 ,0.211 ,0.154 ,0.398 , , , , 
MSOA,E02000762,Redbridge 012,E09000026,Redbridge,0.087 ,0.217 ,0.189 ,0.373 ,950,700,650,580
MSOA,E02000763,Redbridge 013,E09000026,Redbridge,0.128 ,0.224 ,0.242 ,0.346 ,920,680,610,520
MSOA,E02000764,Redbridge 014,E09000026,Redbridge,0.071 ,0.182 ,0.201 ,0.343 ,1000,730,810,710
MSOA,E02000765,Redbridge 015,E09000026,Redbridge,0.080 ,0.194 ,0.204 ,0.317 ,960,710,650,550
MSOA,E02000766,Redbridge 016,E09000026,Redbridge,0.097 ,0.240 ,0.174 ,0.377 , , , , 
MSOA,E02000767,Redbridge 017,E09000026,Redbridge,0.122 ,0.216 ,0.208 ,0.335 ,900,670,630,520
MSOA,E02000768,Redbridge 018,E09000026,Redbridge,0.138 ,0.240 ,0.277 ,0.333 ,1180,830,810,740
MSOA,E02000769,Redbridge 019,E09000026,Redbridge,0.124 ,0.249 ,0.262 ,0.390 ,860,640,600,510
MSOA,E02000770,Redbridge 020,E09000026,Redbridge,0.133 ,0.233 ,0.230 ,0.396 ,890,670,570,470
MSOA,E02000771,Redbridge 021,E09000026,Redbridge,0.097 ,0.246 ,0.207 ,0.405 , , , , 
MSOA,E02000772,Redbridge 022,E09000026,Redbridge,0.114 ,0.233 ,0.189 ,0.353 ,850,640,570,460
MSOA,E02000773,Redbridge 023,E09000026,Redbridge,0.152 ,0.213 ,0.263 ,0.368 ,930,700,560,460
MSOA,E02000774,Redbridge 024,E09000026,Redbridge,0.105 ,0.286 ,0.209 ,0.443 ,860,650,550,440
MSOA,E02000775,Redbridge 025,E09000026,Redbridge,0.095 ,0.183 ,0.216 ,0.335 , , , , 
MSOA,E02000776,Redbridge 026,E09000026,Redbridge,0.097 ,0.236 ,0.156 ,0.382 ,900,680,590,480
MSOA,E02000777,Redbridge 027,E09000026,Redbridge,0.076 ,0.166 ,0.202 ,0.289 ,1010,730,730,650
MSOA,E02000778,Redbridge 028,E09000026,Redbridge,0.141 ,0.244 ,0.231 ,0.405 , , , , 
MSOA,E02000779,Redbridge 029,E09000026,Redbridge,0.106 ,0.238 ,0.197 ,0.379 ,820,620,560,420
MSOA,E02000780,Redbridge 030,E09000026,Redbridge,0.110 ,0.219 ,0.199 ,0.383 ,840,640,530,400
MSOA,E02000781,Redbridge 031,E09000026,Redbridge,0.122 ,0.247 ,0.226 ,0.379 ,860,650,550,470
MSOA,E02000782,Redbridge 032,E09000026,Redbridge,0.121 ,0.246 ,0.249 ,0.386 ,720,570,490,350
MSOA,E02000783,Redbridge 033,E09000026,Redbridge,0.120 ,0.266 ,0.223 ,0.415 ,740,580,500,370
MSOA,E02000784,Richmond upon Thames 001,E09000027,Richmond upon Thames,0.079 ,0.198 ,0.220 ,0.314 ,1270,880,830,760
MSOA,E02000785,Richmond upon Thames 002,E09000027,Richmond upon Thames,0.034 ,0.092 ,0.137 ,0.176 ,1450,980,970,900
MSOA,E02000786,Richmond upon Thames 003,E09000027,Richmond upon Thames,0.038 ,0.091 ,0.140 ,0.219 ,1240,870,850,760
MSOA,E02000787,Richmond upon Thames 004,E09000027,Richmond upon Thames,0.036 ,0.136 ,0.161 ,0.257 ,1170,830,840,730
MSOA,E02000788,Richmond upon Thames 005,E09000027,Richmond upon Thames,0.064 ,0.103 ,0.162 ,0.210 ,1390,960,900,820
MSOA,E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,0.082 ,0.115 ,0.177 ,0.229 ,1310,910,950,820
MSOA,E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,0.034 ,0.089 ,0.096 ,0.259 ,1730,1140,1090,980
MSOA,E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames, , ,0.148 ,0.129 ,1430,970,1100,940
MSOA,E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,0.033 , ,0.093 ,0.190 ,1380,950,1020,890
MSOA,E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,0.101 ,0.123 ,0.198 ,0.308 ,1000,720,700,630
MSOA,E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,0.055 ,0.113 ,0.134 ,0.270 ,1330,920,880,810
MSOA,E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,0.047 ,0.115 ,0.126 ,0.209 ,1350,930,850,800
MSOA,E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,0.103 ,0.188 ,0.232 ,0.340 ,910,670,620,550
MSOA,E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,0.056 ,0.106 ,0.149 ,0.221 ,1340,920,970,830
MSOA,E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,0.055 ,0.125 ,0.154 ,0.299 ,1110,790,770,700
MSOA,E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames, ,0.081 ,0.154 ,0.193 ,1280,880,840,770
MSOA,E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,0.034 ,0.145 ,0.118 ,0.270 ,940,690,680,590
MSOA,E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,0.070 ,0.073 ,0.201 ,0.173 ,1380,940,890,830
MSOA,E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,0.057 ,0.057 ,0.162 ,0.187 ,1170,830,830,740
MSOA,E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,0.095 ,0.185 ,0.259 ,0.303 ,920,670,660,590
MSOA,E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,0.081 ,0.060 ,0.212 ,0.164 ,1240,860,890,790
MSOA,E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,0.059 ,0.083 ,0.165 ,0.150 ,1130,800,790,710
MSOA,E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,0.052 ,0.164 ,0.169 ,0.317 ,1120,790,780,700
MSOA,E02000807,Southwark 001,E09000028,Southwark,0.109 ,0.264 ,0.233 ,0.363 ,1210,850,930,760
MSOA,E02000808,Southwark 002,E09000028,Southwark,0.116 ,0.254 ,0.220 ,0.460 ,920,680,750,580
MSOA,E02000809,Southwark 003,E09000028,Southwark,0.148 ,0.272 ,0.254 ,0.476 ,1320,910,1030,800
MSOA,E02000810,Southwark 004,E09000028,Southwark,0.109 ,0.290 ,0.253 ,0.481 ,770,590,640,480
MSOA,E02000811,Southwark 005,E09000028,Southwark,0.121 ,0.289 ,0.236 ,0.393 , , , , 
MSOA,E02000812,Southwark 006,E09000028,Southwark,0.117 ,0.250 ,0.306 ,0.402 ,780,600,620,480
MSOA,E02000813,Southwark 007,E09000028,Southwark,0.120 ,0.305 ,0.248 ,0.476 ,740,570,600,450
MSOA,E02000814,Southwark 008,E09000028,Southwark,0.075 ,0.275 ,0.215 ,0.374 ,1090,790,850,690
MSOA,E02000815,Southwark 009,E09000028,Southwark,0.134 ,0.277 ,0.244 ,0.431 ,850,640,620,490
MSOA,E02000816,Southwark 010,E09000028,Southwark,0.137 ,0.226 ,0.252 ,0.411 ,720,550,580,440
MSOA,E02000817,Southwark 011,E09000028,Southwark,0.087 ,0.301 ,0.287 ,0.448 ,600,480,500,390
MSOA,E02000818,Southwark 012,E09000028,Southwark,0.189 ,0.335 ,0.321 ,0.472 ,670,530,540,420
MSOA,E02000819,Southwark 013,E09000028,Southwark,0.137 ,0.353 ,0.294 ,0.511 ,670,530,530,400
MSOA,E02000820,Southwark 014,E09000028,Southwark,0.147 ,0.291 ,0.279 ,0.429 ,770,590,620,470
MSOA,E02000821,Southwark 015,E09000028,Southwark,0.143 ,0.300 ,0.272 ,0.449 ,690,540,490,370
MSOA,E02000822,Southwark 016,E09000028,Southwark,0.199 ,0.301 ,0.327 ,0.448 ,650,520,500,370
MSOA,E02000823,Southwark 017,E09000028,Southwark,0.159 ,0.276 ,0.335 ,0.409 ,730,560,570,440
MSOA,E02000824,Southwark 018,E09000028,Southwark,0.130 ,0.269 ,0.276 ,0.443 ,670,530,480,360
MSOA,E02000825,Southwark 019,E09000028,Southwark,0.177 ,0.284 ,0.295 ,0.484 ,690,540,490,350
MSOA,E02000826,Southwark 020,E09000028,Southwark,0.121 ,0.259 ,0.275 ,0.432 ,710,550,530,410
MSOA,E02000827,Southwark 021,E09000028,Southwark,0.180 ,0.254 ,0.319 ,0.403 ,660,520,500,370
MSOA,E02000828,Southwark 022,E09000028,Southwark,0.163 ,0.344 ,0.291 ,0.500 ,660,520,490,370
MSOA,E02000829,Southwark 023,E09000028,Southwark,0.173 ,0.279 ,0.303 ,0.450 ,660,530,530,410
MSOA,E02000830,Southwark 024,E09000028,Southwark,0.108 ,0.232 ,0.265 ,0.397 ,960,710,710,590
MSOA,E02000831,Southwark 025,E09000028,Southwark,0.159 ,0.226 ,0.265 ,0.374 ,890,670,670,540
MSOA,E02000832,Southwark 026,E09000028,Southwark,0.131 ,0.285 ,0.280 ,0.466 ,690,540,560,430
MSOA,E02000833,Southwark 027,E09000028,Southwark,0.096 ,0.320 ,0.273 ,0.483 ,860,640,610,490
MSOA,E02000834,Southwark 028,E09000028,Southwark,0.059 ,0.225 ,0.207 ,0.364 ,1060,770,800,680
MSOA,E02000835,Southwark 029,E09000028,Southwark,0.064 ,0.193 ,0.189 ,0.371 ,910,680,650,550
MSOA,E02000836,Southwark 030,E09000028,Southwark,0.052 ,0.155 ,0.130 ,0.247 ,1170,840,840,730
MSOA,E02000837,Southwark 031,E09000028,Southwark,0.062 ,0.103 ,0.202 ,0.229 ,1540,1050,930,850
MSOA,E02000838,Southwark 032,E09000028,Southwark,0.112 ,0.146 ,0.204 ,0.263 ,1030,750,730,630
MSOA,E02000839,Southwark 033,E09000028,Southwark,0.121 ,0.267 ,0.280 ,0.410 ,1060,760,760,660
MSOA,E02000840,Sutton 001,E09000029,Sutton,0.135 ,0.216 ,0.256 ,0.401 ,670,520,510,420
MSOA,E02000841,Sutton 002,E09000029,Sutton,0.110 ,0.238 ,0.235 ,0.373 ,700,540,520,420
MSOA,E02000842,Sutton 003,E09000029,Sutton,0.087 ,0.173 ,0.196 ,0.327 ,910,660,610,570
MSOA,E02000843,Sutton 004,E09000029,Sutton,0.080 ,0.230 ,0.201 ,0.376 ,890,650,640,560
MSOA,E02000844,Sutton 005,E09000029,Sutton,0.108 ,0.208 ,0.236 ,0.341 ,770,580,570,500
MSOA,E02000845,Sutton 006,E09000029,Sutton,0.078 ,0.117 ,0.175 ,0.253 ,1000,720,690,630
MSOA,E02000846,Sutton 007,E09000029,Sutton,0.074 ,0.201 ,0.189 ,0.325 ,900,660,620,590
MSOA,E02000847,Sutton 008,E09000029,Sutton,0.063 ,0.173 ,0.211 ,0.305 ,930,680,640,610
MSOA,E02000848,Sutton 009,E09000029,Sutton,0.078 ,0.179 ,0.205 ,0.324 ,960,700,610,580
MSOA,E02000849,Sutton 010,E09000029,Sutton,0.075 ,0.209 ,0.181 ,0.343 ,890,650,630,570
MSOA,E02000850,Sutton 011,E09000029,Sutton,0.070 ,0.206 ,0.172 ,0.354 ,910,670,620,570
MSOA,E02000851,Sutton 012,E09000029,Sutton,0.110 ,0.221 ,0.261 ,0.368 ,720,540,600,490
MSOA,E02000852,Sutton 013,E09000029,Sutton,0.110 ,0.184 ,0.236 ,0.343 ,970,700,660,610
MSOA,E02000853,Sutton 014,E09000029,Sutton,0.093 ,0.157 ,0.189 ,0.318 ,890,660,630,570
MSOA,E02000854,Sutton 015,E09000029,Sutton,0.062 ,0.136 ,0.196 ,0.276 ,1030,740,700,650
MSOA,E02000855,Sutton 016,E09000029,Sutton,0.048 ,0.150 ,0.138 ,0.304 ,1080,770,720,670
MSOA,E02000856,Sutton 017,E09000029,Sutton,0.046 ,0.171 ,0.165 ,0.310 ,930,670,640,580
MSOA,E02000857,Sutton 018,E09000029,Sutton,0.077 ,0.252 ,0.191 ,0.353 ,850,630,720,620
MSOA,E02000858,Sutton 019,E09000029,Sutton,0.113 ,0.258 ,0.232 ,0.420 ,690,530,510,420
MSOA,E02000859,Sutton 020,E09000029,Sutton,0.069 ,0.174 ,0.202 ,0.303 ,850,630,630,590
MSOA,E02000860,Sutton 021,E09000029,Sutton,0.098 ,0.222 ,0.247 ,0.333 ,790,590,660,560
MSOA,E02000861,Sutton 022,E09000029,Sutton,0.049 ,0.144 ,0.143 ,0.246 ,1260,880,770,760
MSOA,E02000862,Sutton 023,E09000029,Sutton,0.085 ,0.146 ,0.166 ,0.281 , , , , 
MSOA,E02000863,Sutton 024,E09000029,Sutton,0.087 ,0.172 ,0.193 ,0.331 ,1040,750,670,650
MSOA,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,0.146 ,0.298 ,0.253 ,0.448 ,650,520,550,420
MSOA,E02000865,Tower Hamlets 002,E09000030,Tower Hamlets,0.125 ,0.301 ,0.216 ,0.412 ,650,520,530,400
MSOA,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,0.112 ,0.182 ,0.240 ,0.336 ,860,650,650,520
MSOA,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,0.128 ,0.227 ,0.278 ,0.403 ,820,630,640,480
MSOA,E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,0.198 ,0.223 ,0.330 ,0.363 ,770,600,590,460
MSOA,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,0.188 ,0.255 ,0.269 ,0.380 ,710,550,600,460
MSOA,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,0.136 ,0.264 ,0.244 ,0.399 ,740,580,600,450
MSOA,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,0.139 ,0.279 ,0.227 ,0.425 ,640,510,470,340
MSOA,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,0.133 ,0.265 ,0.266 ,0.407 ,710,560,550,420
MSOA,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,0.139 ,0.214 ,0.271 ,0.366 ,670,530,480,370
MSOA,E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,0.147 ,0.222 ,0.301 ,0.439 ,600,490,450,340
MSOA,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,0.109 ,0.254 ,0.216 ,0.411 ,600,490,450,330
MSOA,E02000876,Tower Hamlets 013,E09000030,Tower Hamlets,0.120 ,0.249 ,0.260 ,0.420 ,620,510,460,380
MSOA,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,0.131 ,0.301 ,0.218 ,0.461 ,640,520,470,340
MSOA,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,0.170 ,0.237 ,0.274 ,0.390 ,650,530,470,410
MSOA,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,0.107 ,0.258 ,0.218 ,0.386 ,610,500,510,370
MSOA,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,0.123 ,0.303 ,0.243 ,0.449 ,640,520,500,370
MSOA,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,0.146 ,0.255 ,0.249 ,0.404 ,660,530,490,340
MSOA,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,0.141 ,0.277 ,0.235 ,0.372 ,670,540,490,350
MSOA,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,0.128 ,0.264 ,0.260 ,0.402 ,570,460,460,320
MSOA,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,0.105 ,0.269 ,0.199 ,0.409 ,730,580,490,440
MSOA,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,0.164 ,0.276 ,0.270 ,0.416 ,600,490,480,350
MSOA,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,0.122 ,0.218 ,0.254 ,0.369 ,870,660,660,530
MSOA,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,0.124 ,0.275 ,0.240 ,0.414 ,630,510,490,340
MSOA,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,0.110 ,0.277 ,0.226 ,0.422 ,910,680,630,490
MSOA,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,0.128 , ,0.236 ,0.328 ,920,690,700,550
MSOA,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets, , ,0.211 , ,1350,930,1050,880
MSOA,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,0.119 ,0.293 ,0.212 ,0.484 ,980,720,700,560
MSOA,E02000892,Tower Hamlets 029,E09000030,Tower Hamlets,0.098 ,0.245 ,0.219 ,0.398 , , , , 
MSOA,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,0.077 ,0.205 ,0.169 ,0.339 ,810,620,640,510
MSOA,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets, ,0.255 ,0.176 ,0.359 ,1140,820,790,680
MSOA,E02000895,Waltham Forest 001,E09000031,Waltham Forest,0.064 ,0.183 ,0.182 ,0.336 ,720,550,560,490
MSOA,E02000896,Waltham Forest 002,E09000031,Waltham Forest,0.082 ,0.166 ,0.189 ,0.281 ,920,670,710,620
MSOA,E02000897,Waltham Forest 003,E09000031,Waltham Forest,0.069 ,0.176 ,0.197 ,0.349 ,720,550,570,480
MSOA,E02000898,Waltham Forest 004,E09000031,Waltham Forest,0.109 ,0.156 ,0.193 ,0.342 ,790,600,580,510
MSOA,E02000899,Waltham Forest 005,E09000031,Waltham Forest,0.105 ,0.250 ,0.254 ,0.399 ,770,580,580,500
MSOA,E02000900,Waltham Forest 006,E09000031,Waltham Forest,0.112 ,0.207 ,0.227 ,0.398 ,740,570,540,450
MSOA,E02000901,Waltham Forest 007,E09000031,Waltham Forest,0.071 ,0.177 ,0.160 ,0.296 ,940,690,670,600
MSOA,E02000902,Waltham Forest 008,E09000031,Waltham Forest,0.120 ,0.260 ,0.257 ,0.431 ,840,630,600,480
MSOA,E02000903,Waltham Forest 009,E09000031,Waltham Forest,0.134 ,0.289 ,0.272 ,0.422 ,700,550,510,410
MSOA,E02000904,Waltham Forest 010,E09000031,Waltham Forest,0.094 ,0.186 ,0.254 ,0.350 ,930,680,620,510
MSOA,E02000905,Waltham Forest 011,E09000031,Waltham Forest,0.092 ,0.260 ,0.191 ,0.399 ,830,620,590,480
MSOA,E02000906,Waltham Forest 012,E09000031,Waltham Forest,0.092 ,0.247 ,0.239 ,0.395 ,790,600,600,460
MSOA,E02000907,Waltham Forest 013,E09000031,Waltham Forest,0.107 ,0.228 ,0.234 ,0.389 ,650,510,530,380
MSOA,E02000908,Waltham Forest 014,E09000031,Waltham Forest,0.097 ,0.227 ,0.218 ,0.378 ,770,580,610,460
MSOA,E02000909,Waltham Forest 015,E09000031,Waltham Forest,0.084 ,0.214 ,0.229 ,0.371 ,870,650,640,520
MSOA,E02000910,Waltham Forest 016,E09000031,Waltham Forest,0.109 ,0.231 ,0.182 ,0.390 ,790,610,590,470
MSOA,E02000911,Waltham Forest 017,E09000031,Waltham Forest,0.133 ,0.232 ,0.245 ,0.380 ,730,560,550,410
MSOA,E02000912,Waltham Forest 018,E09000031,Waltham Forest,0.072 ,0.271 ,0.186 ,0.406 ,770,590,550,430
MSOA,E02000913,Waltham Forest 019,E09000031,Waltham Forest,0.093 ,0.226 ,0.193 ,0.369 ,850,640,580,480
MSOA,E02000914,Waltham Forest 020,E09000031,Waltham Forest,0.123 ,0.249 ,0.217 ,0.388 ,640,510,490,350
MSOA,E02000915,Waltham Forest 021,E09000031,Waltham Forest,0.067 ,0.176 ,0.123 ,0.330 ,870,650,650,520
MSOA,E02000916,Waltham Forest 022,E09000031,Waltham Forest,0.096 ,0.204 ,0.228 ,0.372 ,770,580,530,410
MSOA,E02000917,Waltham Forest 023,E09000031,Waltham Forest,0.127 ,0.228 ,0.228 ,0.350 ,850,630,590,450
