GeogLevel,Code,Areaname,LAcode,LAname,obese4_5,obese10_11,weight4_5,weight10_11,TWI,NWI,NIBHC,NIAHC
MSOA,E02000917,Waltham Forest 023,E09000031,Waltham Forest,0.143 ,0.238 ,0.247 ,0.395 ,840,630,580,450
MSOA,E02000918,Waltham Forest 024,E09000031,Waltham Forest,0.113 ,0.209 ,0.215 ,0.368 ,820,630,580,450
MSOA,E02000919,Waltham Forest 025,E09000031,Waltham Forest,0.116 ,0.320 ,0.225 ,0.465 ,970,660,630,490
MSOA,E02000920,Waltham Forest 026,E09000031,Waltham Forest,0.129 ,0.239 ,0.239 ,0.399 ,780,590,550,420
MSOA,E02000921,Waltham Forest 027,E09000031,Waltham Forest,0.114 ,0.252 ,0.229 ,0.377 ,730,570,510,390
MSOA,E02000922,Waltham Forest 028,E09000031,Waltham Forest,0.110 ,0.234 ,0.216 ,0.381 ,790,560,550,440
MSOA,E02000923,Wandsworth 001,E09000032,Wandsworth, ,0.256 ,0.135 ,0.439 ,1180,900,860,690
MSOA,E02000924,Wandsworth 002,E09000032,Wandsworth,0.119 ,0.258 ,0.288 ,0.391 ,910,740,690,490
MSOA,E02000925,Wandsworth 003,E09000032,Wandsworth,0.119 ,0.252 ,0.285 ,0.387 ,840,670,640,450
MSOA,E02000926,Wandsworth 004,E09000032,Wandsworth,0.160 ,0.270 ,0.264 ,0.374 ,1160,840,860,650
MSOA,E02000927,Wandsworth 005,E09000032,Wandsworth,0.114 ,0.267 ,0.311 ,0.356 ,1090,730,750,600
MSOA,E02000928,Wandsworth 006,E09000032,Wandsworth,0.058 ,0.146 ,0.147 ,0.228 ,1470,1020,920,750
MSOA,E02000929,Wandsworth 007,E09000032,Wandsworth,0.138 ,0.265 ,0.275 ,0.429 ,710,620,560,420
MSOA,E02000930,Wandsworth 008,E09000032,Wandsworth,0.105 ,0.222 ,0.224 ,0.370 ,1400,870,810,710
MSOA,E02000931,Wandsworth 009,E09000032,Wandsworth,0.024 ,0.140 ,0.065 ,0.291 ,1710,1010,850,770
MSOA,E02000932,Wandsworth 010,E09000032,Wandsworth, ,0.141 ,0.083 ,0.256 ,1650,1100,930,870
MSOA,E02000933,Wandsworth 011,E09000032,Wandsworth,0.064 ,0.191 ,0.177 ,0.322 ,1310,910,840,750
MSOA,E02000934,Wandsworth 012,E09000032,Wandsworth,0.085 ,0.195 ,0.256 ,0.341 ,1360,890,860,780
MSOA,E02000935,Wandsworth 013,E09000032,Wandsworth,0.123 ,0.245 ,0.270 ,0.378 ,740,640,590,390
MSOA,E02000936,Wandsworth 014,E09000032,Wandsworth,0.108 ,0.192 ,0.217 ,0.413 ,1300,870,850,730
MSOA,E02000937,Wandsworth 015,E09000032,Wandsworth,0.042 ,0.098 ,0.165 ,0.250 ,1510,970,830,760
MSOA,E02000938,Wandsworth 016,E09000032,Wandsworth,0.143 ,0.215 ,0.276 ,0.361 ,860,660,680,490
MSOA,E02000939,Wandsworth 017,E09000032,Wandsworth,0.040 ,0.058 ,0.209 ,0.198 ,1460,940,760,760
MSOA,E02000940,Wandsworth 018,E09000032,Wandsworth,0.122 ,0.242 ,0.241 ,0.361 ,940,730,660,520
MSOA,E02000941,Wandsworth 019,E09000032,Wandsworth,0.078 ,0.140 ,0.204 ,0.350 ,1320,900,830,690
MSOA,E02000942,Wandsworth 020,E09000032,Wandsworth,0.047 ,0.079 ,0.155 ,0.183 ,1460,950,840,790
MSOA,E02000943,Wandsworth 021,E09000032,Wandsworth,0.039 ,0.232 ,0.129 ,0.316 ,1490,950,880,760
MSOA,E02000944,Wandsworth 022,E09000032,Wandsworth,0.116 ,0.242 ,0.244 ,0.399 ,930,710,670,490
MSOA,E02000945,Wandsworth 023,E09000032,Wandsworth,0.108 ,0.198 ,0.241 ,0.382 ,780,620,590,410
MSOA,E02000946,Wandsworth 024,E09000032,Wandsworth,0.106 ,0.247 ,0.217 ,0.411 ,1130,830,790,650
MSOA,E02000947,Wandsworth 025,E09000032,Wandsworth,0.037 ,0.121 ,0.157 ,0.241 ,1440,940,830,780
MSOA,E02000948,Wandsworth 026,E09000032,Wandsworth,0.079 ,0.164 ,0.183 ,0.300 ,1330,900,790,690
MSOA,E02000949,Wandsworth 027,E09000032,Wandsworth,0.041 ,0.170 ,0.130 ,0.245 ,1490,930,850,770
MSOA,E02000950,Wandsworth 028,E09000032,Wandsworth,0.077 ,0.200 ,0.175 ,0.327 ,1140,840,820,670
MSOA,E02000951,Wandsworth 029,E09000032,Wandsworth,0.070 ,0.174 ,0.183 ,0.312 ,1180,780,820,630
MSOA,E02000952,Wandsworth 030,E09000032,Wandsworth,0.095 ,0.200 ,0.190 ,0.341 ,1160,810,750,600
MSOA,E02000953,Wandsworth 031,E09000032,Wandsworth,0.097 ,0.228 ,0.217 ,0.348 ,1270,860,800,630
MSOA,E02000954,Wandsworth 032,E09000032,Wandsworth,0.127 ,0.205 ,0.212 ,0.380 ,1130,730,710,600
MSOA,E02000955,Wandsworth 033,E09000032,Wandsworth,0.081 ,0.222 ,0.192 ,0.409 ,830,590,550,460
MSOA,E02000956,Wandsworth 034,E09000032,Wandsworth,0.117 ,0.222 ,0.275 ,0.383 ,880,660,590,440
MSOA,E02000957,Wandsworth 035,E09000032,Wandsworth,0.110 ,0.197 ,0.228 ,0.344 ,940,690,620,490
MSOA,E02000958,Wandsworth 036,E09000032,Wandsworth,0.081 ,0.164 ,0.181 ,0.302 ,1010,700,650,550
MSOA,E02000959,Wandsworth 037,E09000032,Wandsworth,0.123 ,0.230 ,0.276 ,0.387 ,840,650,600,480
MSOA,E02000960,Westminster 001,E09000033,Westminster, ,0.157 ,0.164 ,0.235 ,1100,840,900,660
MSOA,E02000961,Westminster 002,E09000033,Westminster,0.096 ,0.209 ,0.230 ,0.350 ,1070,830,860,610
MSOA,E02000962,Westminster 003,E09000033,Westminster,0.080 ,0.243 ,0.196 ,0.369 ,870,690,740,530
MSOA,E02000963,Westminster 004,E09000033,Westminster,0.117 ,0.281 ,0.267 ,0.415 ,760,670,550,430
MSOA,E02000964,Westminster 005,E09000033,Westminster,0.093 ,0.303 ,0.203 ,0.438 ,770,620,590,420
MSOA,E02000965,Westminster 006,E09000033,Westminster,0.104 ,0.262 ,0.219 ,0.355 ,1180,850,840,630
MSOA,E02000966,Westminster 007,E09000033,Westminster,0.056 ,0.220 ,0.194 ,0.341 ,1270,910,880,700
MSOA,E02000967,Westminster 008,E09000033,Westminster,0.123 ,0.176 ,0.247 ,0.333 ,1240,960,1020,760
MSOA,E02000968,Westminster 009,E09000033,Westminster,0.143 ,0.258 ,0.251 ,0.420 ,670,680,560,380
MSOA,E02000969,Westminster 010,E09000033,Westminster,0.121 ,0.277 ,0.219 ,0.407 ,730,640,570,390
MSOA,E02000970,Westminster 011,E09000033,Westminster, , ,0.138 , ,1290,1170,1110,840
MSOA,E02000971,Westminster 012,E09000033,Westminster,0.113 ,0.397 ,0.250 ,0.492 ,1120,830,940,620
MSOA,E02000972,Westminster 013,E09000033,Westminster,0.101 ,0.246 ,0.232 ,0.393 ,1080,760,880,600
MSOA,E02000973,Westminster 014,E09000033,Westminster,0.090 ,0.240 ,0.180 ,0.337 ,1110,790,820,610
MSOA,E02000974,Westminster 015,E09000033,Westminster,0.125 ,0.225 ,0.250 ,0.363 ,980,760,910,590
MSOA,E02000975,Westminster 016,E09000033,Westminster, , , , ,1240,910,890,680
MSOA,E02000976,Westminster 017,E09000033,Westminster,0.088 ,0.232 ,0.177 ,0.375 ,1070,790,790,570
MSOA,E02000977,Westminster 018,E09000033,Westminster,0.119 , ,0.220 , ,1080,830,940,640
MSOA,E02000978,Westminster 019,E09000033,Westminster, , , , ,1290,1020,1010,620
MSOA,E02000979,Westminster 020,E09000033,Westminster,0.161 ,0.222 ,0.323 ,0.333 ,1040,830,890,640
MSOA,E02000980,Westminster 021,E09000033,Westminster,0.074 ,0.283 ,0.216 ,0.429 ,890,720,790,560
MSOA,E02000981,Westminster 022,E09000033,Westminster,0.137 ,0.253 ,0.253 ,0.373 ,1210,860,900,690
MSOA,E02000982,Westminster 023,E09000033,Westminster,0.139 ,0.262 ,0.304 ,0.431 ,840,660,760,520
MSOA,E02000983,Westminster 024,E09000033,Westminster,0.147 ,0.281 ,0.295 ,0.389 ,900,680,770,540
